image_url,labeller1_label,labeller2_label,model_a_too_dark,model_a_blur,model_a_normal_image_quality,model_b_too_dark,model_b_blur,model_b_normal_image_quality
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/20c3b24f-8f22-4770-8b6a-036951b46269.jpg,normal,normal,0.0055962209589779,0.0039230436086654,0.9963297247886658,0.0092786019667983,0.0099086863920092,0.9890508651733398
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/5adf360a-4630-4bbe-b7bf-f0a80fab3649.jpg,normal,normal,0.0058152824640274,0.0316539406776428,0.9729344248771667,0.0050116749480366,0.0062949173152446,0.984363615512848
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/3391a5da-23fe-4da8-bfee-74e39b30a1c5.jpg,normal,normal,0.0144246565178036,0.008311859332025,0.980523645877838,0.0064684255048632,0.0097080646082758,0.9868237376213074
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/e86de10f-48e0-4ace-9d29-bd75a68af798.jpg,normal,normal,0.0163940787315368,0.3142035603523254,0.4385792911052704,0.00783237721771,0.0060276114381849,0.9885351657867432
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/d3960343-e6f5-434d-b6e2-4a65af4a600c.jpg,normal,normal,0.0070486404001712,0.3291116058826446,0.7447428107261658,0.006328925024718,0.0039307684637606,0.9953088760375975
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/63f1e17a-1f8b-4758-9103-790a3c3fead2.jpg,too_dark,too_dark,0.991418480873108,0.011339240707457,0.0078120520338416,0.9983205795288086,0.0052271825261414,0.0078334575518965
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/eeb0d0ab-51d1-49e4-8573-808a1770242d.jpg,too_dark,too_dark,0.9954307675361632,0.0047462987713515,0.0063382675871253,0.995201051235199,0.0096873240545392,0.0087077617645263
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/e385dd16-de23-4ccd-b268-099d3a97cba5.jpg,too_dark,too_dark,0.99187570810318,0.0166362002491951,0.0078865541145205,0.9930171370506288,0.0348949171602726,0.0030755219049751
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/b3184d52-fa39-451d-b554-9d842aa6055f.jpg,too_dark,too_dark,0.9965336322784424,0.0058020837604999,0.0062208296731114,0.9944338798522948,0.0103910798206925,0.0099695641547441
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/5eb5d64e-c8a9-4576-8e6a-bf595af4b3d1.jpg,too_dark,too_dark,0.9964332580566406,0.0049025719054043,0.0059831878170371,0.9943337440490724,0.0106340190395712,0.0100267203524708
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/70705eff-4cb7-4417-a96a-14b99fe41cb7.jpg,too_dark,too_dark,0.996998131275177,0.0043415185064077,0.006103228777647,0.9937631487846376,0.0106792030856013,0.0106170754879713
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/06405f00-42e7-4c4c-a0b0-8a9d9152d122.jpg,too_dark,too_dark,0.9878807067871094,0.0085306679829955,0.0134653626009821,0.9959425926208496,0.008592733182013,0.0061534848064184
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/09cea178-2729-4d9b-a39d-5f9947678f75.jpg,too_dark,too_dark,0.996998131275177,0.0043415203690528,0.0061032348312437,0.9937631487846376,0.0106792133301496,0.0106170699000358
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/e694a513-8158-49c2-87a9-2c337f5f76fe.jpg,too_dark,too_dark,0.9942834973335266,0.010089966468513,0.0043235407210886,0.9928675889968872,0.0194098483771085,0.0048418240621685
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/a3930179-a89a-4301-80e9-1377a1de644a.jpg,too_dark,too_dark,0.9970418214797974,0.0044178329408168,0.0055511933751404,0.9939841628074646,0.010811572894454,0.0104261487722396
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/66aa9f4e-434c-4a49-86ec-9891f8e708ec.jpg,too_dark,too_dark,0.994332194328308,0.0114139365032315,0.0077329948544502,0.995717704296112,0.0084655405953526,0.0069132791832089
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/0608a856-d4b7-4b66-96ae-78e524c35807.jpg,too_dark,too_dark,0.9965201616287231,0.0053385975770652,0.0063202260062098,0.9943614602088928,0.0103404037654399,0.0098739797249436
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/26a92280-7b1e-4078-9d16-8ed6ddaba329.jpg,too_dark,too_dark,0.9960498809814452,0.0063721574842929,0.0064014187082648,0.9946380257606506,0.0105798691511154,0.0092818066477775
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/17821d10-f1ab-4e02-a0be-61a82634098d.jpg,too_dark,too_dark,0.9956170916557312,0.0113015891984105,0.0050181704573333,0.9961888194084167,0.0105426330119371,0.0094279404729604
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/9f51feb3-0b9b-4bac-8216-752dbd197d49.jpg,too_dark,too_dark,0.992584466934204,0.0055023995228111,0.0064872060902416,0.9534512758255004,0.0694249421358108,0.0093933315947651
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/63a34404-b5f9-4be9-9ae4-92c377c3f3c5.jpg,too_dark,too_dark,0.9957542419433594,0.0047788699157536,0.0075043994002044,0.996736705303192,0.0074788047932088,0.0061015198007225
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/3177f097-40cf-4d41-8c7b-4c6e462c5332.jpg,too_dark,too_dark,0.9924450516700744,0.0070960456505417,0.0092564448714256,0.9959999322891236,0.0089680282399058,0.0072339274920523
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/5595889b-823f-42fa-8e63-b0daf9695e10.jpg,too_dark,too_dark,0.996998131275177,0.0043415185064077,0.0061032348312437,0.9937631487846376,0.0106792077422142,0.0106170801445841
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/8936d127-2157-41db-b1f6-da39c417d929.jpg,too_dark,too_dark,0.996998131275177,0.0043415185064077,0.006103228777647,0.9937631487846376,0.0106792077422142,0.0106170699000358
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/4fee815b-e2db-467f-b72c-98710ffffe76.jpg,too_dark,too_dark,0.9970094561576844,0.0043492033146321,0.0061125443316996,0.993774712085724,0.0106852762401103,0.0106211891397833
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/ea700765-aeed-4dd8-bde3-ca2d8649a616.jpg,too_dark,too_dark,0.998802363872528,0.0142489317804574,0.0017524576978757,0.9939324855804444,0.0109154628589749,0.0104825114831328
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/44b94d62-f655-4fd7-af77-760d6278726d.jpg,too_dark,too_dark,0.9964107275009156,0.0046620373614132,0.0058302679099142,0.9939282536506652,0.0104146115481853,0.0103354658931493
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/9b9ac885-45a5-4211-bd43-54e27ecdc7c8.jpg,too_dark,too_dark,0.9924732446670532,0.0075933584012091,0.0141468271613121,0.9959040880203248,0.0089286845177412,0.0065594688057899
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/6b1afa4c-2be4-4013-b38a-0ee563f77df7.jpg,blur,blur,0.0069652269594371,0.9966914057731628,0.0037542206700891,0.0913487151265144,0.9609441757202148,0.002191315870732
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/96a17099-7c73-4fb7-94fe-22b1783dc19b.jpg,blur,blur,0.0066580325365066,0.990709662437439,0.0205507408827543,0.0241969339549541,0.991945505142212,0.0091690979897975
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f056a391-c08c-4426-9753-080742a2133d.jpg,too_dark,too_dark,0.0031438148580491,0.9577273726463318,0.0625427439808845,0.9480240941047668,0.9223260283470154,0.0038724967744201
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f056a391-c08c-4426-9753-080742a2133d.jpg,blur,blur,0.0031438148580491,0.9577273726463318,0.0625427439808845,0.9480240941047668,0.9223260283470154,0.0038724967744201
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/4489d0a3-447f-40ab-9794-d3c7f4aea7e0.jpg,blur,blur,0.0051719862967729,0.9956629276275636,0.0081500858068466,0.0061646932736039,0.9971132874488832,0.0031828754581511
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/1aec9486-791f-4259-9c0f-274257a91f16.jpg,blur,blur,0.001942700590007,0.9960957765579224,0.0265345647931098,0.0034937516320496,0.9953644275665284,0.0046223164536058
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/6ed77310-6c8d-4090-bb6b-92a01a713579.jpg,blur,blur,0.0039938180707395,0.9939017295837402,0.0154270371422171,0.004255661740899,0.991999626159668,0.0153702553361654
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/489fecc4-0d4c-4a4b-be09-d5674b48320a.jpg,blur,blur,0.003676869906485,0.9847045540809632,0.0246090590953826,0.0151610570028424,0.991729199886322,0.0106548834592103
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f55eceae-eabc-46c9-bd41-7d787bd9da12.jpg,too_dark,too_dark,0.9808070063591005,0.7687063813209534,0.0020369989797472,0.9889935851097108,0.0138912172988057,0.0058420649729669
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/be85bd46-a254-4e47-9bf7-0ef825820ec4.jpg,blur,blur,0.0016992739401757,0.9985637664794922,0.0060330219566822,0.0199094489216804,0.99086594581604,0.0116313267499208
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f5b916bd-b561-4965-9775-fb5b979684f4.jpg,too_dark,too_dark,0.0065963244996964,0.9979737401008606,0.0090596377849578,0.241032063961029,0.9648146033287048,0.0031032708939164
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/05beb810-aa54-4081-b663-76dbbab95bd1.jpg,blur,blur,0.0047317096032202,0.9989990592002868,0.0047597833909094,0.0140050677582621,0.994863748550415,0.0026701753959059
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/ea3a0162-b7f3-4969-9e54-278c9e90f090.jpg,normal,normal,0.0059096347540616,0.0074010943062603,0.994726836681366,0.0077101751230657,0.0031645707786083,0.995639145374298
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/91814391-6683-40ab-a4b2-fe8d71412c3f.jpg,blur,blur,0.0105123575776815,0.9950563907623292,0.0099047850817441,0.064745508134365,0.995681881904602,0.0039820298552513
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/b9e597b6-40a5-4d70-9711-1fb1c91f350b.jpg,blur,blur,0.0023776011075824,0.994555413722992,0.0083226980641484,0.0083560431376099,0.9948953986167908,0.0075574982911348
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f6daa734-4f6f-4b27-9a52-2ae25e88697c.jpg,blur,blur,0.0095118107274174,0.9975202083587646,0.0035089864395558,0.0106564816087484,0.9920432567596436,0.0050061712972819
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/4f4d6b26-b162-4f01-9abe-1b9e785ce887.jpg,blur,blur,0.0078668491914868,0.994853138923645,0.0184641052037477,0.0098385196179151,0.9958778619766236,0.0036271410062909
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/cb5f699d-f97c-4326-8dba-d8e5e7e37861.jpg,blur,blur,0.0091470954939723,0.995228350162506,0.0072133620269596,0.0171847213059663,0.9914556741714478,0.0078781973570585
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/187c33d1-1c26-40c6-ba6c-578e19f5e566.jpg,blur,blur,0.0065793353132903,0.9950724840164183,0.0060466369614005,0.0084787346422672,0.997064471244812,0.0033404312562197
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/56a3ab96-468b-41e9-a348-564b1b39fb1e.jpg,blur,blur,0.0096742315217852,0.9978493452072144,0.0115445982664823,0.0103975245729088,0.9894142150878906,0.0049506602808833
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/079a2964-a602-4e04-b5fa-f3013f674d5a.jpg,blur,blur,0.0050478349439799,0.9840729236602784,0.0404039658606052,0.0588645637035369,0.9869346618652344,0.0088019976392388
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/af03c934-8427-49f8-ba32-a5702f1762de.jpg,blur,blur,0.0073707564733922,0.9951775670051576,0.0068682809360325,0.0169325582683086,0.994763970375061,0.0045160306617617
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/aaff6263-65bc-4fb3-9edf-22d2fd9bee20.jpg,blur,blur,0.0637216120958328,0.985073745250702,0.0084403688088059,0.9339725375175476,0.2141186594963073,0.0055060070008039
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/db531f41-1067-4b0d-a27c-5e2e4343b59c.jpg,blur,blur,0.0133727267384529,0.991359531879425,0.0151074323803186,0.0125440340489149,0.9919376373291016,0.0102219088003039
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/4a4e1e78-b62f-46ca-85f0-0c190c60116b.jpg,blur,blur,0.0027288899291306,0.9947641491889954,0.0209475513547658,0.0063240001909434,0.994318962097168,0.0078311497345566
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/6d2a1df0-bcdd-43cd-aeae-5157a377f15e.jpg,blur,blur,0.0079418327659368,0.9976825714111328,0.0045954752713441,0.0154897449538111,0.9954699873924256,0.0048717153258621
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f4f43a42-6634-4862-9c24-d21a5d2209fd.jpg,blur,blur,0.0035206857137382,0.9866759777069092,0.0325170755386352,0.0069443774409592,0.9928675293922424,0.0070482171140611
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/bc56a681-2e76-49fa-954d-c0d0f187a9d3.jpg,blur,blur,0.0044627757743,0.9873498678207396,0.027763782069087,0.0218438245356082,0.9904447197914124,0.0097059560939669
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/dcaff402-937a-4522-b648-e293e45d6756.jpg,blur,blur,0.0084286257624626,0.9964777231216432,0.0122232530266046,0.0059468676336109,0.99426531791687,0.0026137239765375
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/22fd1a61-6d2d-41b4-b782-c982f6ff8e16.jpg,blur,blur,0.0100215673446655,0.9910776019096376,0.0106201209127902,0.0291902497410774,0.9936233758926392,0.0040091923438012
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/ea4c10de-acc9-49b7-94bc-6a03bccba7fc.jpg,blur,blur,0.0070613543502986,0.99452143907547,0.0132114235311746,0.0289389956742525,0.991102933883667,0.0059451451525092
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/1f98177f-6e2d-4e07-9f8a-88ffb85a9952.jpg,blur,blur,0.0034582004882395,0.9976386427879332,0.0054212152026593,0.0337607041001319,0.9889622330665588,0.0071412371471524
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/84f5b051-aa72-4821-aafd-53332024a9c0.jpg,blur,blur,0.0026959148235619,0.9944140315055848,0.0054209730587899,0.0240353811532259,0.9941658973693848,0.0037278947420418
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/6b268326-8aea-4188-afda-13b31bcc379f.jpg,blur,blur,0.0063212136738002,0.9953870177268982,0.0052943113259971,0.0041481917724013,0.993549346923828,0.0032851011492311
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f28d2bd1-3145-4209-ad3d-e9c64450f7a0.jpg,blur,blur,0.0023120718542486,0.9979276657104492,0.0074679777026176,0.0207590404897928,0.9967031478881836,0.0040900134481489
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/58344e53-501d-41b9-93b4-71a2712d9e1c.jpg,blur,blur,0.0083385221660137,0.9971962571144104,0.014724594540894,0.0118040721863508,0.9926593899726868,0.0099770445376634
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/5efe5dd0-3f0d-4b60-9697-3d6bcabd7173.jpg,too_dark,too_dark,0.984411597251892,0.0766073614358902,0.0056457137688994,0.9962449669837952,0.0112886540591716,0.0050754649564623
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/5bffc9f4-2b75-479f-b699-b27319c22b88.jpg,blur,blur,0.0057977093383669,0.9930508136749268,0.010241107083857,0.0145866628736257,0.9920887351036072,0.0071568167768418
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/e85248aa-9d9e-4944-bdfe-cd260b0bcdf5.jpg,blur,blur,0.0100887585431337,0.9942497611045836,0.0084702484309673,0.0189457479864358,0.9941356778144836,0.0035490824375301
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f9509935-4f0a-49bc-b770-b000f94b67ff.jpg,blur,blur,0.0057737389579415,0.9981372356414796,0.003752849297598,0.0110514415428042,0.9937408566474916,0.0043249591253697
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/b3304dba-50d7-4e2c-9628-b65d8d6478f6.jpg,blur,blur,0.001546481391415,0.9978905916213988,0.0042366455309093,0.0107541596516966,0.9947336316108704,0.0048719602636992
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/9b1607d2-cafd-4419-b43e-1e0590929aa4.jpg,blur,blur,0.0061906315386295,0.9957842230796814,0.0107225459069013,0.011640484444797,0.9917590618133544,0.0054235602729022
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/673dbbd4-3f4a-4149-8cc9-74bed982f32a.jpg,blur,blur,0.0018878182163462,0.996172308921814,0.0119470860809087,0.0134327979758381,0.994110643863678,0.0065859146416187
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/d5b65ce8-6007-444f-8458-749b365a8c12.jpg,blur,blur,0.0046008247882127,0.9914606809616088,0.0222555436193943,0.0101596312597393,0.9909573793411256,0.0076106758788228
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/0e445d54-2420-442c-a23c-face77738c20.jpg,blur,blur,0.0012945302296429,0.9963377118110656,0.011340950615704,0.0157732758671045,0.9933115243911744,0.0074398047290742
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/05af88be-d544-4721-9f35-ae197b43f752.jpg,blur,blur,0.003214459400624,0.9968006014823914,0.0103307217359542,0.0083931675180792,0.9907191395759584,0.0065005151554942
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/96afc33a-b65a-479a-a601-ff3c400dd96a.jpg,blur,blur,0.0075717391446232,0.993790566921234,0.0158369224518537,0.0150820119306445,0.9964587092399596,0.00416000187397
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/56a73625-32f8-4615-8f65-e12664084cea.jpg,blur,blur,0.0043926015496253,0.995602011680603,0.0075740395113825,0.0119352657347917,0.99116712808609,0.0142872659489512
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/3814aec6-c899-4e1a-96ac-e2fafd54214d.jpg,blur,blur,0.0076803690753877,0.9982374906539916,0.0025297065731137,0.0306315384805202,0.9936724305152892,0.0027894263621419
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/13f8c76c-6635-41de-bce5-d922a6fc1a35.jpg,blur,blur,0.0193451549857854,0.9880670309066772,0.0208902731537818,0.0160088464617729,0.989722490310669,0.0046653510071337
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/b6f254e8-fb96-43c2-ba87-e645dc043bb6.jpg,blur,blur,0.0059894560836255,0.9863154888153076,0.0117570590227842,0.019477067515254,0.9852601885795592,0.0090143391862511
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/05a9bd17-88a3-4e22-8c15-26a0aa41e64c.jpg,blur,blur,0.0036836240906268,0.9775015711784364,0.0242947060614824,0.0049852109514176,0.9907820224761964,0.0123934000730514
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/54a38c6f-7c9f-4609-94b3-5656dae66422.jpg,blur,blur,0.0045708306133747,0.9971746802330016,0.0053914645686745,0.0174385048449039,0.9924951791763306,0.0056528444401919
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/6ad45b97-0d6f-40a5-bfdb-5ad14151fe98.jpg,blur,blur,0.0050887833349406,0.990237832069397,0.0149033535271883,0.0200350675731897,0.9889971017837524,0.006417260505259
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/a1a84113-27dd-40bd-a2f1-aa2f80507c67.jpg,blur,blur,0.0103931343182921,0.9968613982200624,0.0039953319355845,0.0676824003458023,0.9815067648887634,0.0077694128267467
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/11837847-2760-41f9-bc9b-b85a3ee640de.jpg,blur,blur,0.0031182989478111,0.9820771217346193,0.0346080660820007,0.0107382778078317,0.9809463024139404,0.0096238888800144
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/95cb0056-4877-4457-a4f9-331999b619da.jpg,blur,blur,0.0021767697762697,0.998588800430298,0.0065767867490649,0.0484788231551647,0.9956644773483276,0.0043515847064554
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/0ad09855-a78f-4eaa-9744-8063b161a256.jpg,blur,blur,0.0199531856924295,0.9804036617279052,0.0091954097151756,0.0093268509954214,0.9907045960426332,0.0106415413320064
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/f8e93970-d7df-4378-8427-cb1725b0768e.jpg,blur,blur,0.0051462519913911,0.9943665266036988,0.0094524733722209,0.0122731775045394,0.992425262928009,0.0041161738336086
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/5efc42ad-9f5b-4cd5-a578-6fb4a890bec5.jpg,blur,blur,0.0062792412936687,0.9955278038978576,0.0085760550573468,0.0188843738287687,0.9916383028030396,0.0051915301010012
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/1e28ac4c-a7b4-4db5-a8b9-29e6493025bd.jpg,too_dark,too_dark,0.7516196966171265,0.7511036396026611,0.0060974759981036,0.9933728575706482,0.0179722681641578,0.0060862046666443
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/3081460d-f891-4782-b49d-fef36cc2afa0.jpg,blur,blur,0.0042368504218757,0.9959056377410888,0.0132194506004452,0.0067662149667739,0.9950628280639648,0.0053264675661921
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/1d3fc8cb-6559-4086-be4d-ca4f5122ed75.jpg,blur,blur,0.0038676785770803,0.9969438314437866,0.0106251025572419,0.0147059140726923,0.530427873134613,0.5893877148628235
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/2aee280d-c16a-436b-8b1c-cee6b796dc87.jpg,too_dark,too_dark,0.8978674411773682,0.2407949268817901,0.0109032485634088,0.9936044812202454,0.0201976876705884,0.0060417926870286
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/46ce5cb7-e776-4f4a-866b-700403322cf6.jpg,blur,blur,0.0083576282486319,0.9905622601509094,0.0167069602757692,0.0155868520960211,0.989596664905548,0.0040295757353305
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/ba408f4a-132c-4c4d-a84c-7640a3d18d69.jpg,normal,normal,0.0058591188862919,0.005178521387279,0.9668810963630676,0.0045569036155939,0.0083298087120056,0.995919942855835
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/42737d02-2a11-490a-832d-8b7bb4cd4dda.jpg,blur,blur,0.006043863017112,0.9928067326545716,0.0117500917986035,0.0104574151337146,0.9973064064979552,0.0021243102382868
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/3ad9584f-207d-4133-a611-ffe3749b37a8.jpg,normal,normal,0.0110772885382175,0.0064992890693247,0.9683145880699158,0.0133572332561016,0.0114491516724228,0.986139476299286
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/3ad9584f-207d-4133-a611-ffe3749b37a8.jpg,normal,normal,0.0110772885382175,0.0064992890693247,0.9683145880699158,0.0133572332561016,0.0114491516724228,0.986139476299286
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/4a854b10-36a7-44a9-b0ff-ef3385e4e001.jpg,blur,blur,0.0028279072139412,0.9973005056381226,0.0156624130904674,0.010130688548088,0.9935723543167114,0.0047824569046497
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/094725fe-7919-4753-89a9-38d3915e0417.jpg,normal,normal,0.0117236757650971,0.0106709450483322,0.8131837844848633,0.0043845362961292,0.0059430552646517,0.9938473701477052
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/bad224cd-043c-4f6c-b908-898145fee471.jpg,normal,normal,0.007438741158694,0.0047293547540903,0.9931075572967528,0.0064304275438189,0.0070980414748191,0.993489384651184
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/1a596086-1b6f-4ba9-8d5a-e76d05d525d9.jpg,blur,blur,0.0043530287221074,0.9918617010116576,0.014845972880721,0.0060151685029268,0.9946935176849364,0.0053968932479619
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/9fa17d4d-bc64-4432-ab2a-487468102d5d.jpg,blur,blur,0.003189081326127,0.99160635471344,0.0355563983321189,0.0042265593074262,0.9951532483100892,0.0075250440277159
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/2fb9fb17-359a-4d19-b00f-3659bbfc3619.jpg,normal,normal,0.0075014089234173,0.0080129308626055,0.9920023083686828,0.015446675941348,0.0138376485556364,0.9925668239593506
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/fda7f1c7-dcce-4be3-a84b-afe1c4ed823c.jpg,blur,blur,0.00207868241705,0.9965243339538574,0.0107896048575639,0.0197495277971029,0.996822953224182,0.0052490448579192
https://storage.googleapis.com/captur-synthetic-datasets/image_quality/fda7f1c7-dcce-4be3-a84b-afe1c4ed823c.jpg,blur,blur,0.00207868241705,0.9965243339538574,0.0107896048575639,0.0197495277971029,0.996822953224182,0.0052490448579192
